i_close_first_year,i_large_loan,i_medium_loan,rate_spread,i_refinance,age_r,cltv,dti,cu,first_mort_r,score_0,score_1,i_FHA,i_open_year2,i_open_year3,i_open_year4,i_open_year5,nsmoid,analysis_weight,open_year,pmms,i_open,considerations,applications,i_close_0,i_close_1,score_2,i_close_2,i_married,i_higher_ed,rate,rate_0,rate_1,rate_2
0,1,0,.08,1,.51999998,.93000001,.5,2,2,5.96,6.73,1,0,1,0,0,215638,1387.145454545455,2015,3.799999997019768,1,1,1,0,0,5.6199999,0,1,0,3.8800001,3.8419178,3.9890938,4.5
0,1,0,.26,0,.37,.79000002,.25,2,1,7.9400001,7.8899999,0,0,1,0,0,214349,1103.031325301205,2015,3.869999997317791,1,2,1,0,0,8.0799999,0,1,1,4.1300001,3.8419178,3.9890938,4.5
0,0,1,.08,0,.31,.79000002,.25,2,2,7.8499999,7.9099998,0,0,1,0,0,214791,2377.963636363636,2015,3.799999997019768,1,1,1,0,0,7.9200001,0,1,1,3.8800001,3.8419178,3.9890938,4.5
0,0,1,.82,0,.37,.94,.25,2,1,7.5300002,7.1700001,0,0,1,0,0,215615,920.1165829145729,2015,3.679999999701977,1,3,2,0,0,7.3099999,0,1,1,4.5,3.8419178,3.9890938,4.5
0,1,0,.46,0,.52999997,.80000001,.25,2,2,8.21,7.5599999,0,0,1,0,0,215036,587.7049196141479,2015,3.669999994337559,1,1,1,0,0,8.0200005,0,1,1,4.1300001,3.8419178,3.9890938,4.5
0,0,1,-.02,0,.63999999,.86000001,.5,2,2,8.1700001,8.1000004,1,0,1,0,0,214385,587.7049196141479,2015,3.649999998509884,1,3,3,0,0,8.0200005,0,1,0,3.6300001,3.8419178,3.9890938,4.5
0,0,1,-.04,0,.44999999,1.02,.5,2,2,8.1899996,8.2200003,1,0,1,0,0,215554,920.1165829145729,2015,4.03999999165535,0,2,1,0,0,8.1000004,1,1,1,4,3.8419178,3.9890938,4.5
0,0,1,-.25,1,.68000001,.70999998,.5,2,2,6.8800001,7.4099998,1,0,1,0,0,214330,711.5714028776978,2015,4,1,2,1,0,0,8.0799999,0,0,1,3.75,3.8419178,3.9890938,4.5
0,0,1,.16,0,.50999999,.95999998,.5,2,2,6.21,6.4699998,1,0,1,0,0,214948,985.7901492537313,2015,3.839999996125698,1,1,1,0,0,6.7399998,0,0,0,4,3.8419178,3.9890938,4.5
1,1,0,-.84,1,.44999999,.56999999,.25,2,2,7.3800001,7.8299999,1,0,1,0,0,214253,2377.963636363636,2015,4.089999988675117,1,1,1,1,0,7.1799998,0,1,1,3.25,3.8419178,3.9890938,4.5
0,1,0,-1.5,0,.57999998,.47,0,2,2,8.1300001,8.0299997,1,0,1,0,0,215283,711.5714028776978,2015,4.03999999165535,0,1,1,0,0,8.0299997,0,1,1,2.54,3.8419178,3.9890938,4.5
0,0,0,.49,0,.27000001,.95999998,.5,2,1,6.6199999,6.3200002,1,0,1,0,0,215245,1292.920588235294,2015,3.759999997913837,0,1,1,0,0,6.6999998,0,0,0,4.25,3.8419178,3.9890938,4.5
0,0,0,.6,0,.31999999,.98000002,.25,2,2,7.3000002,6.52,1,0,1,0,0,214245,1292.920588235294,2015,3.649999998509884,1,1,1,0,0,6.6900001,0,1,1,4.25,3.8419178,3.9890938,4.5
0,0,1,.33,1,.62,.80000001,.5,1,2,7.8800001,6.9099998,0,0,1,0,0,215126,587.7049196141479,2015,3.799999997019768,0,1,1,0,0,6.8600001,1,1,0,4.1300001,3.8419178,3.9890938,4.5
0,0,0,.58,1,.56,.79000002,.25,2,2,8.0699997,8.1599998,0,0,1,0,0,215641,587.7049196141479,2015,3.799999997019768,1,1,1,0,0,8.1400003,0,1,0,4.3800001,3.8419178,3.9890938,4.5
0,1,0,.43,0,.33000001,.89999998,.5,2,1,7.73,7.7199998,0,0,1,0,0,215410,587.7049196141479,2015,3.699999995529652,1,1,1,0,0,7.9400001,0,1,1,4.1300001,3.8419178,3.9890938,4.5
0,0,1,.29,1,.31999999,.80000001,.25,2,2,7.5700002,7.46,0,0,1,0,0,214549,1387.145454545455,2015,3.839999996125698,1,2,1,0,0,7.6500001,0,1,1,4.1300001,3.8419178,3.9890938,4.5
0,0,0,.17,0,.34999999,.95999998,.5,2,2,7.6999998,6.8200002,1,0,1,0,0,214354,1292.920588235294,2015,4.079999998211861,1,2,2,0,0,7.6700001,0,0,0,4.25,3.8419178,3.9890938,4.5
0,0,1,.04,0,.56,.76999998,.5,2,2,7.6399999,7.3200002,0,0,1,0,0,215069,587.7049196141479,2015,4.089999988675117,1,2,2,0,0,7.5,0,1,1,4.1300001,3.8419178,3.9890938,4.5
0,1,0,-.53,0,.40000001,.97000003,.25,2,1,7.9400001,8.0200005,1,0,1,0,0,214603,1103.031325301205,2015,3.659999996423721,1,2,1,0,0,8.1800003,0,1,1,3.1300001,3.8419178,3.9890938,4.5
0,1,0,-.42,1,.43000001,.88999999,.25,2,2,7.9400001,8.1000004,1,0,1,0,0,214999,1103.031325301205,2015,3.669999994337559,1,3,1,0,0,8.1300001,0,1,1,3.25,3.8419178,3.9890938,4.5
1,1,0,.3,1,.64999998,.56,.5,2,2,6.6500001,7.8299999,0,0,1,0,0,215505,1103.031325301205,2015,3.699999995529652,0,1,1,0,1,7.5599999,0,1,0,4,3.8419178,3.9890938,4.5
0,1,0,.35,1,.51999998,.80000001,.5,2,2,7.9699998,8.1800003,0,0,1,0,0,215041,711.5714028776978,2015,3.779999993741512,1,1,1,0,0,8.25,0,0,1,4.1300001,3.8419178,3.9890938,4.5
0,0,1,.47,1,.62,.70999998,.5,2,2,7.9099998,8.0299997,0,0,1,0,0,214696,587.7049196141479,2015,3.909999996423721,1,1,1,0,0,7.4899998,0,1,0,4.3800001,3.8419178,3.9890938,4.5
0,0,1,-.2,0,.28,.61000001,.25,2,1,7.71,7.3499999,0,0,1,0,0,214902,1103.031325301205,2015,4.079999998211861,1,3,1,0,0,8.0699997,0,1,0,3.8800001,3.8419178,3.9890938,4.5
0,0,1,-.01,1,.41999999,.77999997,.25,2,2,8.1999998,8.2700005,0,0,1,0,0,215256,711.5714028776978,2015,3.759999997913837,0,2,1,0,0,7.5599999,1,0,1,3.75,3.8419178,3.9890938,4.5
0,0,1,-.1,1,.43000001,.94,.25,2,2,7.4299998,7.4499998,1,0,1,0,0,215193,1387.145454545455,2015,3.849999994039536,1,1,1,0,0,7.6700001,0,1,1,3.75,3.8419178,3.9890938,4.5
0,0,0,-.24,0,.63999999,.75999999,.5,2,2,8.0100002,8.0100002,0,0,1,0,0,214539,587.7049196141479,2015,3.869999997317791,1,1,1,0,0,7.9499998,0,1,0,3.6300001,3.8419178,3.9890938,4.5
0,0,1,.08,0,.60000002,.68000001,.5,2,2,7.0900002,7.54,1,0,1,0,0,215450,920.1165829145729,2015,3.669999994337559,0,1,1,0,0,7.7600002,1,1,0,3.75,3.8419178,3.9890938,4.5
0,1,0,-.04,1,.67000002,.69999999,.5,2,2,8.1800003,8.0699997,0,0,1,0,0,215267,587.7049196141479,2015,4.03999999165535,0,1,1,0,0,7.9099998,1,1,1,4,3.8419178,3.9890938,4.5
0,1,0,-.25,1,.52999997,.58999997,.5,2,2,6.3400002,7.0900002,0,0,1,0,0,214878,2377.963636363636,2015,4,1,2,1,0,0,7.0300002,0,1,1,3.75,3.8419178,3.9890938,4.5
0,0,0,.55,1,.70999998,.58999997,.5,2,2,6.9099998,6.48,0,0,1,0,0,215521,711.5714028776978,2015,3.699999995529652,1,1,1,0,0,6.52,0,0,1,4.25,3.8419178,3.9890938,4.5
0,0,1,-.38,1,.63,.69999999,.5,2,2,8.1000004,8.1300001,1,0,1,0,0,214920,587.7049196141479,2015,3.759999997913837,0,1,1,0,0,8.1999998,0,1,1,3.3800001,3.8419178,3.9890938,4.5
0,0,0,.06,0,.28,1,.25,2,1,7.46,7.27,1,0,1,0,0,214768,1292.920588235294,2015,3.939999997615814,1,2,1,0,0,7.5100002,0,0,1,4,3.8419178,3.9890938,4.5
0,1,0,.59,1,.47999999,.55000001,.25,2,2,6.7800002,7.6999998,0,0,1,0,0,214480,920.1165829145729,2015,3.659999996423721,1,3,1,0,0,7.8400002,0,1,0,4.25,3.8419178,3.9890938,4.5
1,1,0,.84,1,.31999999,.80000001,.25,2,2,6.6500001,6.8400002,0,0,1,0,0,215016,1387.145454545455,2015,3.909999996423721,0,2,1,0,1,6.9000001,0,1,1,4.75,3.8419178,3.9890938,4.5
0,0,0,.23,0,.55000001,.95999998,.25,2,1,5.6300001,6.4400001,1,0,1,0,0,214415,1292.920588235294,2015,4.019999995827675,1,2,2,0,0,6.5799999,0,1,0,4.25,3.8419178,3.9890938,4.5
0,0,0,.35,1,.52999997,.57999998,.25,2,2,7.9899998,8.0299997,0,0,1,0,0,214252,587.7049196141479,2015,3.779999993741512,1,1,1,0,0,8.1999998,0,1,0,4.1300001,3.8419178,3.9890938,4.5
0,0,1,-.2,0,.54000002,1.01,.5,2,1,7.48,7.6700001,1,0,1,0,0,214399,920.1165829145729,2015,4.079999998211861,1,1,1,0,0,7.7399998,0,0,1,3.8800001,3.8419178,3.9890938,4.5
0,0,1,.11,0,.28,.80000001,.25,2,1,7.6399999,7.3499999,0,0,1,0,0,214520,1693.536923076923,2015,4.019999995827675,1,1,3,0,0,7.9699998,0,1,1,4.1300001,3.8419178,3.9890938,4.5
0,0,1,.47,0,.5,.94999999,.25,2,2,6.54,7.4299998,0,0,1,0,0,214538,1103.031325301205,2015,3.659999996423721,1,2,1,0,0,7.9400001,0,1,0,4.1300001,3.8419178,3.9890938,4.5
1,1,0,.31,0,.33000001,.88999999,.25,2,2,7.8400002,7.54,0,0,1,0,0,215202,1387.145454545455,2015,3.689999997615814,0,2,2,0,1,7.8400002,0,1,1,4,3.8419178,3.9890938,4.5
0,0,0,.23,1,.86000001,.68000001,.5,2,2,7.1599998,7.7399998,1,0,1,0,0,214229,587.7049196141479,2015,3.649999998509884,0,2,1,0,0,7.9000001,0,1,0,3.8800001,3.8419178,3.9890938,4.5
0,0,0,.38,1,.62,.77999997,.25,2,2,6.46,6.79,1,0,1,0,0,215206,985.7901492537313,2015,3.869999997317791,0,1,1,0,0,6.7399998,1,0,0,4.25,3.8419178,3.9890938,4.5
1,0,0,.6,0,.36000001,.89999998,.5,2,1,7.4200001,7.3000002,0,0,1,0,0,214128,1292.920588235294,2015,3.649999998509884,0,1,1,0,1,7.0300002,0,0,1,4.25,3.8419178,3.9890938,4.5
0,0,1,.29,0,.34,.94,.25,2,2,7.7399998,7.3000002,0,0,1,0,0,214474,1387.145454545455,2015,3.589999996125698,0,2,1,0,0,7.3400002,0,1,1,3.8800001,3.8419178,3.9890938,4.5
0,0,1,.5,0,.56,.80000001,.25,2,2,7.71,7.96,0,0,1,0,0,215279,920.1165829145729,2015,3.75,0,1,1,0,0,7.5799999,1,1,0,4.25,3.8419178,3.9890938,4.5
0,0,1,.8,1,.64999998,.75,.5,2,2,6.7399998,8.1599998,0,0,1,0,0,214657,1387.145454545455,2015,4.079999998211861,1,1,1,0,0,7.7199998,0,1,0,4.8800001,3.8419178,3.9890938,4.5
0,0,1,-.24,0,.46000001,1.16,.75,1,2,6.5999999,6.48,1,0,1,0,0,215501,985.7901492537313,2015,3.869999997317791,1,1,1,0,0,6.77,0,0,0,3.6300001,3.8419178,3.9890938,4.5
0,1,0,.43,1,.46000001,.66000003,.5,2,2,6.6300001,7.3899999,0,0,1,0,0,214163,1693.536923076923,2015,3.699999995529652,1,1,1,0,0,7.4299998,0,1,0,4.1300001,3.8419178,3.9890938,4.5
0,0,1,.21,1,.50999999,.69999999,.25,2,2,8.1400003,7.9699998,0,0,1,0,0,213995,587.7049196141479,2015,4.03999999165535,1,5,1,0,0,7.9400001,0,1,1,4.25,3.8419178,3.9890938,4.5
0,1,0,-.24,0,.46000001,.76999998,.5,2,2,7.4000001,6.9200001,1,0,1,0,0,214702,1103.031325301205,2015,3.869999997317791,0,3,3,0,0,7.9299998,0,1,1,3.6300001,3.8419178,3.9890938,4.5
0,0,1,.35,0,.47999999,.88999999,.25,2,2,6.3000002,7.0100002,0,0,1,0,0,215562,1387.145454545455,2015,3.649999998509884,0,2,1,0,0,7.0999999,1,1,0,4,3.8419178,3.9890938,4.5
0,0,1,0,1,.57999998,.64999998,.5,2,2,7.2800002,7.21,0,0,1,0,0,214484,920.1165829145729,2015,4,1,1,1,0,0,7.27,0,1,0,4,3.8419178,3.9890938,4.5
0,0,0,.01,0,.37,.80000001,.5,2,2,7.9299998,7.96,0,0,1,0,0,214390,985.7901492537313,2015,3.869999997317791,1,2,2,0,0,8.1099997,0,0,1,3.8800001,3.8419178,3.9890938,4.5
0,0,1,-.08,0,.30000001,.94999999,.5,2,2,6.6700001,6.6199999,0,0,1,0,0,215286,2377.963636363636,2015,4.079999998211861,1,1,1,0,0,7.5599999,0,1,1,4,3.8419178,3.9890938,4.5
0,0,1,.09,1,.41999999,.86000001,.5,2,2,8.1499996,8.1599998,0,0,1,0,0,214677,711.5714028776978,2015,3.659999996423721,0,1,1,0,0,8.0699997,0,0,1,3.75,3.8419178,3.9890938,4.5
0,1,0,-.3,0,.34999999,.80000001,.5,2,1,7.9299998,6.7399998,1,0,1,0,0,214151,1103.031325301205,2015,3.799999997019768,1,2,1,0,0,8.0100002,0,1,1,3.5,3.8419178,3.9890938,4.5
1,0,1,.66,1,.47,.61000001,.5,2,2,7.0900002,7.0999999,0,0,1,0,0,215003,1292.920588235294,2015,3.839999996125698,0,2,1,0,1,7.27,0,0,1,4.5,3.8419178,3.9890938,4.5
0,1,0,.63,0,.37,.82999998,.5,2,2,7.6900001,7.4400001,0,0,1,0,0,214455,1103.031325301205,2015,3.75,1,1,1,0,0,7.8699999,0,0,1,4.3800001,3.8419178,3.9890938,4.5
1,0,1,.16,0,.81999999,.80000001,.25,2,2,8.1899996,8.2799997,0,0,1,0,0,215194,587.7049196141479,2015,4.089999988675117,1,2,1,1,0,8.3299999,0,1,0,4.25,3.8419178,3.9890938,4.5
0,1,0,-.5,1,.50999999,.92000002,.5,2,2,7.6900001,7.77,1,0,1,0,0,214818,985.7901492537313,2015,3.75,1,1,1,0,0,7.8099999,0,1,1,3.25,3.8419178,3.9890938,4.5
0,0,1,-.21,0,.28999999,.97000003,.5,2,2,6.6199999,6.3800001,1,0,1,0,0,214826,1387.145454545455,2015,4.089999988675117,0,1,1,0,0,6.6599998,0,1,1,3.8799999,3.8419178,3.9890938,4.5
0,1,0,.2,0,.33000001,.97000003,.5,2,1,8.0299997,8.0200005,0,0,1,0,0,214091,985.7901492537313,2015,3.799999997019768,0,3,1,0,0,8.0900002,1,0,1,4,3.8419178,3.9890938,4.5
0,0,1,.47,0,.31,.79000002,.25,2,1,7.4200001,7.4400001,0,0,1,0,0,214968,2913.879705882353,2015,3.659999996423721,1,3,1,0,0,7.6100001,0,0,1,4.1300001,3.8419178,3.9890938,4.5
0,0,0,.28,0,.27000001,.99000001,.25,2,1,6.5999999,6.0799999,1,0,1,0,0,214637,1693.536923076923,2015,3.849999994039536,1,1,1,0,0,6.02,0,1,0,4.1300001,3.8419178,3.9890938,4.5
0,0,1,-.55,1,.60000002,.85000002,.5,2,2,6.1700001,7.3299999,1,0,1,0,0,215262,711.5714028776978,2015,3.799999997019768,1,3,2,0,0,6.4699998,0,1,1,3.25,3.8419178,3.9890938,4.5
1,0,0,.54,1,.68000001,.70999998,.25,2,2,7.52,8.0100002,0,0,1,0,0,215389,587.7049196141479,2015,3.839999996125698,0,3,1,0,1,8.3500004,0,1,0,4.3800001,3.8419178,3.9890938,4.5
0,0,1,.35,0,.44999999,.95999998,.5,2,1,8.1800003,8.0699997,1,0,1,0,0,215534,711.5714028776978,2015,3.779999993741512,1,2,1,0,0,7.5799999,0,0,1,4.1300001,3.8419178,3.9890938,4.5
0,0,1,.1,0,.28,.94,.25,2,1,7.0799999,6.8899999,0,0,1,0,0,215632,1103.031325301205,2015,3.649999998509884,1,1,1,0,0,6.9200001,0,1,1,3.75,3.8419178,3.9890938,4.5
0,1,0,.19,0,.56,.94,.5,2,2,7.8299999,7.5900002,0,0,1,0,0,214864,587.7049196141479,2015,3.689999997615814,1,2,1,0,0,7.0900002,0,1,1,3.8800001,3.8419178,3.9890938,4.5
0,0,1,.03,0,.38,.74000001,.5,2,2,7.6399999,7.73,0,0,1,0,0,215116,1693.536923076923,2015,3.849999994039536,1,2,1,0,0,7.54,0,0,0,3.8799999,3.8419178,3.9890938,4.5
0,0,1,-1.08,1,.56999999,.52999997,.25,2,2,7.9000001,8.0299997,1,0,1,0,0,214026,587.7049196141479,2015,4.079999998211861,1,1,1,0,0,8.0299997,0,1,1,3,3.8419178,3.9890938,4.5
0,0,1,.15,0,.38,.76999998,.5,2,1,6.9899998,7.98,0,0,1,0,0,214414,587.7049196141479,2015,3.849999994039536,1,1,1,0,0,7.8000002,0,1,1,4,3.8419178,3.9890938,4.5
0,0,1,.58,1,.81,.66000003,.25,2,2,6.5100002,6.48,0,0,1,0,0,214314,587.7049196141479,2015,3.799999997019768,1,1,2,0,0,6.6300001,0,1,0,4.3800001,3.8419178,3.9890938,4.5
0,0,1,-.47,0,.37,.95999998,.5,2,2,8.2299995,7.5500002,1,0,1,0,0,214648,711.5714028776978,2015,3.849999994039536,1,1,1,0,0,8.1400003,0,1,1,3.3799999,3.8419178,3.9890938,4.5
0,1,0,-.05,1,.34999999,.38999999,.25,2,2,7.8099999,7.79,0,0,1,0,0,215008,587.7049196141479,2015,3.799999997019768,1,1,1,0,0,7.8800001,0,1,1,3.75,3.8419178,3.9890938,4.5
0,0,1,-.11,0,.30000001,.62,.5,2,1,8.0699997,8.04,0,0,1,0,0,214310,1292.920588235294,2015,3.859999999403954,1,3,1,0,0,8.1700001,0,0,1,3.75,3.8419178,3.9890938,4.5
0,0,1,.2,0,.40000001,.5,.5,2,1,7.7399998,7.8800001,0,0,1,0,0,215190,2377.963636363636,2015,3.679999999701977,1,1,1,0,0,7.4699998,0,0,1,3.8800001,3.8419178,3.9890938,4.5
0,0,0,.13,1,.66000003,.79000002,.5,2,2,8.0299997,7.75,1,0,1,0,0,215422,587.7049196141479,2015,3.869999997317791,1,2,1,0,0,8.0699997,0,1,1,4,3.8419178,3.9890938,4.5
0,1,0,.73,0,.31999999,.89999998,.5,2,2,7.73,6.8600001,0,0,1,0,0,214276,1693.536923076923,2015,4.019999995827675,0,2,1,0,0,6.5300002,0,0,1,4.75,3.8419178,3.9890938,4.5
0,0,0,.91,1,.47999999,.94999999,.25,2,2,7.1900001,7.1300001,0,0,1,0,0,214629,920.1165829145729,2015,3.839999996125698,1,2,1,0,0,7.3299999,0,1,1,4.75,3.8419178,3.9890938,4.5
1,1,0,.13,1,.37,.82999998,.5,2,2,6.4899998,7.6500001,1,0,1,0,0,215408,1292.920588235294,2015,3.869999997317791,0,2,2,0,1,6.5599999,0,1,1,4,3.8419178,3.9890938,4.5
0,1,0,.05,1,.56,.72000003,.25,2,2,6.5100002,6.5700002,1,0,1,0,0,214862,1292.920588235294,2015,4.079999998211861,1,1,3,0,0,6.4699998,0,1,1,4.1300001,3.8419178,3.9890938,4.5
0,0,1,.38,1,.50999999,.62,.25,2,2,7.75,7.4499998,0,0,1,0,0,215252,1693.536923076923,2015,3.869999997317791,0,1,1,0,0,7.5999999,0,1,0,4.25,3.8419178,3.9890938,4.5
0,0,1,.7,0,.41,.79000002,.5,2,2,6.1300001,7.0599999,0,0,1,0,0,214461,1103.031325301205,2015,3.799999997019768,0,1,1,0,0,6.3699999,1,1,1,4.5,3.8419178,3.9890938,4.5
0,0,0,.54,1,.44,.85000002,.25,2,2,6.71,6.77,0,0,1,0,0,214038,1292.920588235294,2015,3.839999996125698,1,3,1,0,0,4.8899999,0,0,1,4.3800001,3.8419178,3.9890938,4.5
0,0,1,.21,0,.34,.75,.5,2,2,7.9899998,7.9099998,0,0,1,0,0,214993,985.7901492537313,2015,4.03999999165535,1,1,1,0,0,7.9699998,0,0,1,4.25,3.8419178,3.9890938,4.5
0,0,1,-1.25,1,.62,.44,.5,2,2,7.9899998,7.8800001,1,0,1,0,0,215634,985.7901492537313,2015,4,1,2,2,0,0,8.0500002,0,0,0,2.75,3.8419178,3.9890938,4.5
0,0,1,-.44,1,.51999998,1.02,.5,2,2,7.1599998,7.1700001,1,0,1,0,0,214779,985.7901492537313,2015,3.689999997615814,1,3,1,0,0,7.2399998,0,1,0,3.25,3.8419178,3.9890938,4.5
0,1,0,.13,1,.56999999,.92000002,.25,1,2,7.4299998,7.5,1,0,1,0,0,214255,587.7049196141479,2015,3.869999997317791,1,1,1,0,0,7.4200001,0,1,0,4,3.8419178,3.9890938,4.5
1,1,0,.29,0,.47,.88,.5,2,2,7.4499998,5.9899998,1,0,1,0,0,214829,1103.031325301205,2015,3.589999996125698,0,2,1,0,1,7.2800002,0,1,0,3.8800001,3.8419178,3.9890938,4.5
0,0,1,.77,0,.36000001,.93000001,.5,1,2,7.25,7.1399999,1,0,1,0,0,215270,1292.920588235294,2015,3.979999996721745,1,1,1,0,0,7.48,0,1,1,4.75,3.8419178,3.9890938,4.5
1,1,0,.37,0,.25,.68000001,.25,2,1,7.23,6.3899999,0,0,1,0,0,215240,1103.031325301205,2015,3.759999997913837,0,1,1,0,1,7.4200001,0,0,1,4.1300001,3.8419178,3.9890938,4.5
0,0,1,-.08,1,.51999998,.72000003,.5,2,2,5.9400001,6.2800002,1,0,1,0,0,215302,920.1165829145729,2015,4.079999998211861,0,3,1,0,0,6.8600001,1,0,0,4,3.8419178,3.9890938,4.5
0,0,0,.59,1,.61000001,.63999999,.25,2,2,8.3100004,8.2600002,0,0,1,0,0,214288,587.7049196141479,2015,3.659999996423721,1,2,1,0,0,8.3100004,0,1,1,4.25,3.8419178,3.9890938,4.5
0,1,0,.04,0,.33000001,.80000001,.5,2,2,7.98,7.9499998,1,0,1,0,0,215113,1292.920588235294,2015,3.839999996125698,0,2,2,0,0,7.9899998,0,1,1,3.8800001,3.8419178,3.9890938,4.5
0,0,1,.03,0,.30000001,.34,.25,2,1,7.5799999,7.3099999,0,0,1,0,0,215100,1292.920588235294,2015,3.849999994039536,0,2,1,0,0,7.4000001,0,0,1,3.8799999,3.8419178,3.9890938,4.5
1,0,0,.02,0,.28999999,.34,.5,2,1,7.5700002,7.4299998,0,0,1,0,0,214870,1103.031325301205,2015,3.979999996721745,0,1,1,0,1,7.5599999,0,1,1,4,3.8419178,3.9890938,4.5
0,0,1,-.14,0,.23999999,.95999998,.5,2,1,5.96,6.21,1,0,1,0,0,214799,2377.963636363636,2015,4.019999995827675,0,1,1,0,0,6.4000001,0,1,1,3.8800001,3.8419178,3.9890938,4.5
0,0,0,.31,0,.63999999,.40000001,.25,2,2,8.1400003,8.0200005,0,0,1,0,0,214640,587.7049196141479,2015,3.689999997615814,0,1,1,0,0,8.0699997,0,1,0,4,3.8419178,3.9890938,4.5
0,0,0,.51,1,.67000002,.62,.5,2,2,6.75,6.8600001,0,0,1,0,0,214624,711.5714028776978,2015,3.869999997317791,1,1,1,0,0,6.5799999,0,0,1,4.3800001,3.8419178,3.9890938,4.5
0,0,0,.45,0,.38,.97000003,.5,2,1,6.3800001,5.98,1,0,1,0,0,215417,1292.920588235294,2015,3.799999997019768,1,1,1,0,0,6.1700001,0,1,0,4.25,3.8419178,3.9890938,4.5
0,0,1,.09,0,.52999997,.79000002,.5,2,2,7.27,5.8299999,0,0,1,0,0,214746,1103.031325301205,2015,3.659999996423721,1,5,2,0,0,6.4000001,0,1,0,3.75,3.8419178,3.9890938,4.5
0,0,1,.02,0,.36000001,.80000001,.25,2,2,7.73,7.9200001,0,0,1,0,0,215037,1103.031325301205,2015,3.859999999403954,1,1,2,0,0,8.1999998,0,1,1,3.8800001,3.8419178,3.9890938,4.5
0,0,0,-.01,1,.31,.81999999,.25,2,2,7.6999998,7.2800002,1,0,1,0,0,213974,1103.031325301205,2015,3.759999997913837,1,1,1,0,0,6.98,0,1,1,3.75,3.8419178,3.9890938,4.5
0,0,1,-.43,0,.63999999,1,.5,1,2,6.9699998,7.21,1,0,1,0,0,214642,920.1165829145729,2015,3.929999999701977,1,2,1,0,0,7.96,0,1,0,3.5,3.8419178,3.9890938,4.5
0,0,1,.01,1,.54000002,.70999998,.25,1,2,7.8099999,8.0500002,0,0,1,0,0,214951,587.7049196141479,2015,3.869999997317791,0,1,1,0,0,8.0299997,0,1,1,3.8800001,3.8419178,3.9890938,4.5
0,0,0,-.38,0,.31,1.01,.25,2,1,5.5799999,6.3899999,1,0,1,0,0,215221,1693.536923076923,2015,3.759999997913837,1,1,1,0,0,7.0799999,0,0,0,3.3800001,3.8419178,3.9890938,4.5
0,0,1,.17,0,.38999999,.80000001,.25,2,1,8.0100002,8.2700005,0,0,1,0,0,213973,587.7049196141479,2015,4.079999998211861,0,1,2,0,0,8.2600002,0,1,1,4.25,3.8419178,3.9890938,4.5
0,0,1,.55,1,.5,.56,.5,2,2,7.2600002,7.98,1,0,1,0,0,214234,985.7901492537313,2015,3.699999995529652,1,2,1,0,0,8.1499996,0,1,1,4.25,3.8419178,3.9890938,4.5
0,0,0,.17,0,.23999999,1.01,.25,2,1,6.8000002,6.9400001,1,0,1,0,0,214226,2913.879705882353,2015,4.079999998211861,1,3,2,0,0,7.4000001,0,0,1,4.25,3.8419178,3.9890938,4.5
0,0,1,0,0,.46000001,.80000001,.5,2,2,7.0999999,6.8499999,0,0,1,0,0,215189,1103.031325301205,2015,3.75,1,2,1,0,0,7.5999999,0,1,1,3.75,3.8419178,3.9890938,4.5
0,0,1,-.03,0,.28,.83999997,.25,2,1,7.6500001,6.2199998,0,0,1,0,0,214021,2913.879705882353,2015,3.779999993741512,0,1,1,0,0,6.4200001,0,0,1,3.75,3.8419178,3.9890938,4.5
0,0,1,-.04,0,.30000001,.93000001,.5,2,1,7.4699998,7.4200001,0,0,1,0,0,215375,2913.879705882353,2015,4.03999999165535,1,3,3,0,0,7.4000001,0,1,1,4,3.8419178,3.9890938,4.5
0,0,1,.59,0,.33000001,.95999998,.5,2,1,7.9200001,7.71,1,0,1,0,0,215022,711.5714028776978,2015,3.909999996423721,1,1,1,0,0,8.0200005,0,0,1,4.5,3.8419178,3.9890938,4.5
0,1,0,-.13,1,.44999999,.47,.25,2,2,8.04,8.0299997,1,0,1,0,0,214111,920.1165829145729,2015,3.759999997913837,1,1,1,0,0,8.0500002,0,1,1,3.6300001,3.8419178,3.9890938,4.5
0,0,0,.84,0,.25,.94,.25,2,1,7.1999998,7.0500002,0,0,1,0,0,213991,920.1165829145729,2015,4.03999999165535,0,1,1,0,0,7.2199998,0,0,1,4.8800001,3.8419178,3.9890938,4.5
0,1,0,.2,0,.36000001,.94,.75,2,2,6.6700001,6.2600002,1,0,1,0,0,214504,1387.145454545455,2015,3.799999997019768,1,1,1,0,0,6.54,0,1,0,4,3.8419178,3.9890938,4.5
0,0,1,.48,0,.38,.94,.25,2,2,7.7600002,7.6700001,0,0,1,0,0,215152,920.1165829145729,2015,3.649999998509884,1,1,1,0,0,7.5700002,0,1,1,4.1300001,3.8419178,3.9890938,4.5
0,1,0,.38,1,.40000001,.69,.25,2,2,6.77,7.2199998,0,0,1,0,0,215004,1387.145454545455,2015,3.869999997317791,0,2,1,0,0,7.29,1,1,0,4.25,3.8419178,3.9890938,4.5
0,1,0,.04,0,.51999998,.67000002,.5,2,2,7.54,7.8499999,0,0,1,0,0,215136,711.5714028776978,2015,3.589999996125698,1,1,1,0,0,7.98,0,0,1,3.6300001,3.8419178,3.9890938,4.5
1,1,0,1.43,0,.41999999,1.03,.5,1,2,8.21,7.8699999,1,0,1,0,0,214001,920.1165829145729,2015,3.699999995529652,0,2,1,0,1,7.9400001,0,1,1,5.1300001,3.8419178,3.9890938,4.5
