i_large_loan,i_medium_loan,rate_spread,i_refinance,age_r,cltv,dti,cu,first_mort_r,i_FHA,i_open_year2,i_open_year3,i_open_year4,i_open_year5,score_0,score_1,score_2,duration,nsmoid,analysis_weight,open_year,pmms,i_open,considerations,applications,i_close_first_year,i_married,i_higher_ed,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2,change_score_0,change_score_1,change_score_2
0,1,.24,1,.63999999,.61000001,.25,2,2,0,0,0,0,1,8.1199999,7.8000002,8,4,226567,908.2751219512195,2017,4.139999985694885,1,2,1,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1,0,-.31999969,-.11999989
1,0,.2,0,.70999998,.56,.5,2,2,0,0,0,0,1,6.96,6.8899999,7.2800002,4,226955,1151.244691358025,2017,4.049999997019768,1,2,1,0,1,1,4.25,3.9890938,3.75,2.75,1,1,1,0,-.070000172,.32000017
0,1,-.14,0,.31,.80000001,.25,2,1,0,0,0,0,1,7.6300001,7.4499998,7.8499999,4,226408,1151.244691358025,2017,4.019999995827675,1,5,1,0,0,1,3.8800001,3.9890938,3.75,2.75,1,1,1,0,-.18000031,.21999979
0,1,-.02,0,.36000001,.97000003,.5,2,1,0,0,0,0,1,7.1399999,7,7.02,3,226933,1619.099130434783,2017,4.019999995827675,0,1,1,0,0,1,4,3.9890938,3.75,2.75,1,1,0,0,-.13999987,-.11999989
0,0,.36,1,.47999999,.64999998,.25,2,2,0,0,0,0,1,6.75,6.8800001,7.27,3,227466,908.2751219512195,2017,3.889999993145466,0,1,1,0,0,1,4.25,3.9890938,3.75,2.75,1,1,0,0,.13000011,.51999998
1,0,.86,1,.33000001,.75,.25,2,2,0,0,0,0,1,7.7399998,6.9000001,7.7800002,4,227098,2095.52404494382,2017,4.019999995827675,1,2,1,0,0,1,4.8800001,3.9890938,3.75,2.75,1,1,1,0,-.83999968,.040000439
0,0,.06,0,.44,.56999999,.25,2,2,0,0,0,0,1,7.9899998,7.6199999,8.04,4,226863,715.4937614678901,2017,3.939999997615814,1,3,1,0,1,1,4,3.9890938,3.75,2.75,1,1,1,0,-.36999989,.050000191
0,1,.11,0,.55000001,.74000001,.25,2,2,0,0,0,0,1,8.2299995,7.8299999,7.96,4,227479,715.4937614678901,2017,3.889999993145466,1,1,1,0,0,0,4,3.9890938,3.75,2.75,1,1,1,0,-.39999962,-.2699995
0,0,.95,1,.62,.80000001,.5,2,2,0,0,0,0,1,6.8600001,7.9200001,7.3400002,4,226659,715.4937614678901,2017,4.049999997019768,1,3,1,0,1,0,5,3.9890938,3.75,2.75,1,1,1,0,1.0599999,.48000002
0,1,-.21,0,.52999997,.94999999,.25,1,2,1,0,0,0,1,7.8400002,7.1700001,7.8299999,4,227206,715.4937614678901,2017,3.959999993443489,1,2,1,0,1,0,3.75,3.9890938,3.75,2.75,1,1,1,0,-.67000008,-.010000229
0,0,.19,0,.31999999,.85000002,.25,2,2,0,0,0,0,1,7.3299999,7.1399999,7.3699999,4,226728,1230.573858267717,2017,3.939999997615814,1,2,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,-.19000006,.039999962
1,0,-.7,1,.34,.75,.5,2,2,0,0,0,0,1,7.1500001,7.4099998,7.1399999,2,227067,1619.099130434783,2017,3.949999995529652,0,4,2,1,0,0,3.25,3.9890938,3.75,2.75,1,0,1,0,.25999975,-.010000229
0,1,-.07,0,.31,.69999999,0,2,2,0,0,0,0,1,8.1499996,8.0500002,8.1300001,4,226482,1882.926265060241,2017,3.949999995529652,1,2,2,0,1,1,3.8800001,3.9890938,3.75,2.75,1,1,1,0,-.099999428,-.019999504
1,0,.24,1,.36000001,.74000001,.5,2,2,0,0,0,0,1,7.23,7.4099998,7.3800001,4,226973,1882.926265060241,2017,3.889999993145466,1,4,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,.17999983,.1500001
0,0,.23,0,.37,.81,.5,2,1,1,0,0,0,1,6.8699999,7.54,7.8099999,1,226382,1882.926265060241,2017,4.019999995827675,1,1,2,1,1,1,4.25,3.9890938,3.75,2.75,0,1,1,0,.67000008,.94000006
0,1,.99,0,.31,.89999998,.25,2,2,0,0,0,0,1,8.1899996,8.0200005,7.1500001,4,227101,1230.573858267717,2017,3.889999993145466,1,2,2,0,1,1,4.8800001,3.9890938,3.75,2.75,1,1,1,0,-.16999912,-1.0399995
0,1,1.12,0,.63,.40000001,.25,1,2,1,0,0,0,1,8.1700001,8.0299997,8.0699997,4,226620,715.4937614678901,2017,3.879999995231628,1,4,2,0,1,1,5,3.9890938,3.75,2.75,1,1,1,0,-.14000034,-.10000038
0,1,.21,0,.25,.85000002,.25,2,1,0,0,0,0,1,7.29,7.3200002,7.5300002,4,226563,2095.52404494382,2017,3.919999994337559,1,3,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,.03000021,.24000025
0,1,-.01,0,.43000001,.95999998,.5,2,2,1,0,0,0,1,6.3800001,6.8600001,7.3499999,4,227207,1151.244691358025,2017,3.889999993145466,1,2,2,0,0,0,3.8799999,3.9890938,3.75,2.75,1,1,1,0,.48000002,.96999979
0,1,.75,0,.54000002,.88999999,.25,2,2,0,0,0,0,1,8.0699997,7.6700001,7.54,4,227059,1151.244691358025,2017,3.879999995231628,1,1,1,0,1,1,4.6300001,3.9890938,3.75,2.75,1,1,1,0,-.39999962,-.52999973
0,0,.28,0,.23999999,.97000003,.5,2,1,0,0,0,0,1,7.3200002,7.6799998,8.0200005,2,227144,2095.52404494382,2017,4.099999994039536,0,1,1,1,0,1,4.3800001,3.9890938,3.75,2.75,1,0,1,0,.35999966,.70000029
1,0,.36,0,.64999998,.80000001,.25,2,2,0,0,0,0,1,6.8499999,7.0900002,7.23,4,226906,715.4937614678901,2017,4.019999995827675,1,1,1,0,1,0,4.3800001,3.9890938,3.75,2.75,1,1,1,0,.24000025,.38000011
0,1,.37,1,.43000001,.66000003,.25,2,2,0,0,0,0,1,7.7600002,7.9299998,8.0500002,3,226960,715.4937614678901,2017,3.879999995231628,0,3,1,0,1,1,4.25,3.9890938,3.75,2.75,1,1,0,0,.1699996,.28999996
1,0,-.09,0,.31,.79000002,.25,2,2,1,0,0,0,1,7.5900002,7.5799999,8.0900002,4,226644,976.768,2017,3.969999998807907,1,1,1,0,1,1,3.8800001,3.9890938,3.75,2.75,1,1,1,0,-.010000229,.5
0,1,-.2,0,.31,.95999998,.25,2,1,1,0,0,0,1,6.5500002,6.4499998,5.4499998,4,227076,3008.090967741936,2017,3.949999995529652,1,1,1,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1,0,-.10000038,-1.1000004
0,1,-.6,0,.41999999,.99000001,.5,2,2,1,0,0,0,1,7.8200002,7.5900002,7.3899999,3,226229,976.768,2017,4.099999994039536,0,2,2,0,1,1,3.5,3.9890938,3.75,2.75,1,1,0,0,-.23000002,-.43000031
0,1,.09,0,.74000001,.74000001,.25,2,2,1,0,0,0,1,7.6999998,7.96,7.6399999,2,226641,715.4937614678901,2017,3.909999996423721,0,1,1,1,1,0,4,3.9890938,3.75,2.75,1,0,1,0,.26000023,-.059999943
0,1,.1,0,.28999999,1.01,.5,2,1,1,0,0,0,1,6.8699999,7.0300002,6.79,4,226319,3325.167659574468,2017,4.149999991059303,1,1,1,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1,0,.16000032,-.079999924
0,0,.98,0,.37,.94999999,.25,2,1,0,0,0,0,1,6.9400001,5.73,6.3400002,4,226980,1619.099130434783,2017,4.019999995827675,1,4,2,0,0,0,5,3.9890938,3.75,2.75,1,1,1,0,-1.21,-.5999999
0,1,.48,0,.22,.93000001,.5,2,1,0,0,0,0,1,7.6199999,7.6300001,7.4699998,4,226242,3008.090967741936,2017,4.019999995827675,1,5,4,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1,0,.010000229,-.1500001
0,0,.11,0,.30000001,.92000002,.5,2,2,0,0,0,0,1,7.8099999,7.27,7.3200002,4,227187,1230.573858267717,2017,3.889999993145466,1,1,1,0,1,1,4,3.9890938,3.75,2.75,1,1,1,0,-.53999996,-.48999977
0,0,-.08,0,.66000003,1,.5,2,2,1,0,0,0,1,6.96,6.6999998,6.7199998,4,226918,1230.573858267717,2017,3.959999993443489,1,2,1,0,1,0,3.8799999,3.9890938,3.75,2.75,1,1,1,0,-.26000023,-.24000025
0,1,.73,1,.43000001,.85000002,.5,2,2,1,0,0,0,1,6.4299998,6.9400001,6.9200001,4,227030,1619.099130434783,2017,4.019999995827675,1,3,1,0,0,1,4.75,3.9890938,3.75,2.75,1,1,1,0,.51000023,.49000025
1,0,-.15,0,.44999999,.82999998,.25,1,1,1,0,0,0,1,7.5,7.9400001,8.0900002,4,226375,715.4937614678901,2017,3.899999998509884,1,2,1,0,1,1,3.75,3.9890938,3.75,2.75,1,1,1,0,.44000006,.59000015
0,1,.35,0,.38999999,.79000002,.25,2,2,0,0,0,0,1,7.2399998,7.2600002,7.6399999,4,227357,1230.573858267717,2017,3.899999998509884,1,2,1,0,1,1,4.25,3.9890938,3.75,2.75,1,1,1,0,.020000458,.4000001
0,1,-.02,0,.27000001,.76999998,.25,2,1,0,0,0,0,1,7.71,7.8200002,6.9499998,4,227141,1619.099130434783,2017,4.019999995827675,1,3,2,0,0,1,4,3.9890938,3.75,2.75,1,1,1,0,.11000013,-.76000023
0,1,.06,0,.47,.89999998,.25,2,2,0,0,0,0,1,7.3899999,7.3400002,7.5700002,4,226429,1151.244691358025,2017,3.939999997615814,1,3,3,0,1,1,4,3.9890938,3.75,2.75,1,1,1,0,-.049999714,.18000031
0,1,-.16,0,.30000001,.80000001,.25,2,1,0,0,0,0,1,7.6399999,7.3400002,7.4200001,4,226869,3325.167659574468,2017,4.159999996423721,1,4,4,0,1,1,4,3.9890938,3.75,2.75,1,1,1,0,-.29999971,-.21999979
0,0,.85,0,.52999997,.61000001,.25,1,2,1,0,0,0,1,8.0900002,8.1099997,8.1000004,4,226653,1882.926265060241,2017,3.899999998509884,1,1,2,0,1,1,4.75,3.9890938,3.75,2.75,1,1,1,0,.019999504,.010000229
1,0,-.14,0,.49000001,.88999999,.5,2,2,0,0,0,0,1,7.96,7.8200002,7.9400001,4,227436,908.2751219512195,2017,3.889999993145466,1,1,1,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1,0,-.13999987,-.019999981
1,0,-.39,1,.57999998,.54000002,.5,2,2,0,0,0,0,1,7.5500002,7.1999998,8.1300001,4,227411,976.768,2017,3.889999993145466,1,2,2,0,1,0,3.5,3.9890938,3.75,2.75,1,1,1,0,-.35000038,.57999992
0,1,.42,0,.50999999,.95999998,.25,2,1,1,0,0,0,1,7.3000002,7.3699999,6.0999999,4,227354,715.4937614678901,2017,4.209999993443489,1,4,2,0,1,1,4.6300001,3.9890938,3.75,2.75,1,1,1,0,.069999695,-1.2000003
0,0,.23,1,.67000002,.66000003,.5,2,2,0,0,0,0,1,6.1300001,6.5900002,6.8099999,4,227216,1151.244691358025,2017,4.019999995827675,1,1,1,0,0,0,4.25,3.9890938,3.75,2.75,1,1,1,0,.46000004,.67999983
0,0,-.14,0,.23999999,.95999998,.25,2,1,1,0,0,0,1,7.46,6.6999998,7.1700001,4,226983,3325.167659574468,2017,3.889999993145466,1,1,1,0,1,0,3.75,3.9890938,3.75,2.75,1,1,1,0,-.76000023,-.28999996
0,0,.11,0,.23999999,.95999998,.5,2,1,1,0,0,0,1,6.4499998,6.8000002,6.8499999,4,226734,3008.090967741936,2017,4.019999995827675,1,1,2,0,0,0,4.1300001,3.9890938,3.75,2.75,1,1,1,0,.35000038,.4000001
1,0,.22,0,.40000001,.89999998,.5,2,2,0,0,0,0,1,7.8600001,7.5799999,7.4000001,4,227480,715.4937614678901,2017,4.029999986290932,1,3,2,0,1,1,4.25,3.9890938,3.75,2.75,1,1,1,0,-.28000021,-.46000004
0,1,.47,0,.68000001,.79000002,.5,2,2,0,0,0,0,1,7.1399999,6.6500001,7.0100002,4,227433,976.768,2017,4.029999986290932,1,1,1,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1,0,-.48999977,-.12999964
0,1,-.27,1,.60000002,.99000001,.5,2,2,1,0,0,0,1,6.5900002,6.3600001,6.5900002,4,226583,1151.244691358025,2017,4.019999995827675,1,1,1,0,1,0,3.75,3.9890938,3.75,2.75,1,1,1,0,-.23000002,0
0,1,.24,1,.38999999,.52999997,.25,2,2,0,0,0,0,1,7.7600002,7.4099998,7.8800001,1,227416,1619.099130434783,2017,4.139999985694885,1,2,1,1,0,1,4.3800001,3.9890938,3.75,2.75,0,1,1,0,-.35000038,.11999989
1,0,-.14,0,.34,.93000001,.5,2,2,1,0,0,0,1,6.8600001,5.9400001,5.8200002,4,227159,715.4937614678901,2017,3.889999993145466,1,2,1,0,1,1,3.75,3.9890938,3.75,2.75,1,1,1,0,-.92000008,-1.04
1,0,-.02,0,.36000001,.66000003,.5,2,2,0,0,0,0,1,7.8299999,7.4699998,7.6100001,4,226366,976.768,2017,3.899999998509884,1,1,1,0,1,0,3.8800001,3.9890938,3.75,2.75,1,1,1,0,-.36000013,-.21999979
1,0,.05,0,.37,.72000003,.25,2,2,0,0,0,0,1,8.1899996,8.0299997,8.1999998,3,226876,3325.167659574468,2017,3.949999995529652,0,2,1,0,1,1,4,3.9890938,3.75,2.75,1,1,0,0,-.15999985,.010000229
1,0,.19,0,.38999999,.69999999,.25,2,2,1,0,0,0,1,7.8299999,7.2800002,7.6999998,4,226468,1619.099130434783,2017,3.939999997615814,1,3,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,-.54999971,-.13000011
0,1,-.02,0,.34,.88999999,.25,2,2,0,0,0,0,1,7.9499998,7.54,7.96,4,226929,1151.244691358025,2017,4.149999991059303,1,1,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,-.40999985,.010000229
0,0,.15,0,.28,.93000001,.25,2,2,0,0,0,0,1,7.4200001,7.52,7.5700002,4,226969,1619.099130434783,2017,4.099999994039536,1,1,1,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1,0,.099999905,.1500001
1,0,-.02,1,.41,.75,.5,2,2,0,0,0,0,1,7.1900001,8.1199999,7.1300001,3,227221,715.4937614678901,2017,3.899999998509884,0,3,1,0,1,1,3.8800001,3.9890938,3.75,2.75,1,1,0,0,.92999983,-.059999943
0,1,.79,1,.47,.80000001,.25,2,2,0,0,0,0,1,6.9099998,6.4699998,6.9499998,2,227090,1230.573858267717,2017,3.959999993443489,0,1,1,1,1,1,4.75,3.9890938,3.75,2.75,1,0,1,0,-.44000006,.039999962
0,1,-.07,1,.5,.85000002,.5,2,2,1,0,0,0,1,6.4499998,6.3800001,6.7399998,3,227175,1230.573858267717,2017,3.949999995529652,0,1,1,0,1,0,3.8800001,3.9890938,3.75,2.75,1,1,0,0,-.069999695,.28999996
0,1,-.08,0,.43000001,.94999999,.5,2,2,1,0,0,0,1,7.0900002,7.46,6.9200001,4,226285,2095.52404494382,2017,3.959999993443489,1,2,2,0,0,1,3.8799999,3.9890938,3.75,2.75,1,1,1,0,.36999989,-.17000008
0,0,.53,0,.5,.95999998,.25,2,2,1,0,0,0,1,6.6199999,6.5300002,6.7199998,2,226294,1151.244691358025,2017,4.099999994039536,0,1,1,1,0,0,4.6300001,3.9890938,3.75,2.75,1,0,1,0,-.089999676,.099999905
0,1,.48,1,.34,.76999998,.5,2,2,1,0,0,0,1,6.21,7.3800001,6.98,4,226615,2095.52404494382,2017,4.019999995827675,1,2,1,0,1,1,4.5,3.9890938,3.75,2.75,1,1,1,0,1.1700001,.76999998
0,1,-.64,0,.5,.75,.25,2,2,1,0,0,0,1,8.2700005,8.0299997,8,4,226646,908.2751219512195,2017,4.019999995827675,1,1,1,0,0,1,3.3800001,3.9890938,3.75,2.75,1,1,1,0,-.24000072,-.27000046
0,1,.18,0,.44999999,.79000002,.25,2,2,0,0,0,0,1,7.4899998,7.96,7.9299998,4,227329,976.768,2017,3.949999995529652,1,1,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,.47000027,.44000006
0,1,.74,0,.38999999,.75999999,.5,2,2,1,0,0,0,1,8.0100002,7.1799998,7.8299999,2,226392,1619.099130434783,2017,3.889999993145466,0,3,1,1,0,1,4.6300001,3.9890938,3.75,2.75,1,0,1,0,-.8300004,-.18000031
0,1,-.53,0,.47999999,1.02,.5,1,2,1,0,0,0,1,7.02,7.3200002,6.7600002,4,226652,976.768,2017,3.909999996423721,1,2,2,0,1,1,3.3800001,3.9890938,3.75,2.75,1,1,1,0,.30000019,-.25999975
1,0,-.19,0,.34,.88999999,.5,2,1,1,0,0,0,1,8.0299997,7.8299999,8.0299997,4,226233,1230.573858267717,2017,3.939999997615814,1,2,3,0,1,1,3.75,3.9890938,3.75,2.75,1,1,1,0,-.19999981,0
1,0,-.27,1,.54000002,.94999999,.25,2,2,1,0,0,0,1,7.4899998,8.0299997,7.9099998,2,226306,976.768,2017,4.019999995827675,0,1,1,1,1,1,3.75,3.9890938,3.75,2.75,1,0,1,0,.53999996,.42000008
0,0,.08,0,.61000001,.57999998,.25,2,2,1,0,0,0,1,6.8099999,7.0799999,7.1399999,4,226731,2095.52404494382,2017,4.049999997019768,1,2,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,.26999998,.32999992
0,1,.32,0,.57999998,.88999999,.25,2,2,0,0,0,0,1,7.3899999,5.9499998,6.1500001,4,226631,976.768,2017,3.929999999701977,1,2,2,0,1,0,4.25,3.9890938,3.75,2.75,1,1,1,0,-1.4400001,-1.2399998
0,1,-.26,1,.31999999,.69,.5,2,2,0,0,0,0,1,7.5799999,7.5500002,7.0799999,4,227427,2095.52404494382,2017,3.889999993145466,1,1,1,0,1,1,3.6299999,3.9890938,3.75,2.75,1,1,1,0,-.029999733,-.5
0,0,.2,0,.41999999,.63999999,.5,2,2,0,0,0,0,1,8.1000004,8,8.0699997,4,226461,3325.167659574468,2017,4.049999997019768,1,1,1,0,0,0,4.25,3.9890938,3.75,2.75,1,1,1,0,-.10000038,-.030000687
0,1,.3,0,.5,.80000001,.5,2,2,0,0,0,0,1,6.4899998,7.0799999,7.3899999,4,227038,1230.573858267717,2017,3.949999995529652,1,1,1,0,1,0,4.25,3.9890938,3.75,2.75,1,1,1,0,.59000015,.9000001
1,0,-.27,0,.55000001,.56999999,.5,2,2,1,0,0,0,1,7.7600002,7.48,7.48,4,227183,1230.573858267717,2017,3.899999998509884,1,2,2,0,1,1,3.6300001,3.9890938,3.75,2.75,1,1,1,0,-.28000021,-.28000021
1,0,-.07,0,.34999999,.95999998,.5,2,1,1,0,0,0,1,6.6399999,6.5500002,6.6500001,3,226764,976.768,2017,3.949999995529652,0,1,1,0,0,0,3.8800001,3.9890938,3.75,2.75,1,1,0,0,-.089999676,.010000229
0,1,-.19,0,.58999997,.94,.25,2,2,0,0,0,0,1,8.2600002,8.0500002,8.1599998,4,226495,908.2751219512195,2017,3.939999997615814,1,1,1,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1,0,-.21000004,-.10000038
1,0,-.08,0,.55000001,.80000001,.25,2,2,0,0,0,0,1,7.54,7.6900001,7.4099998,2,226227,976.768,2017,4.209999993443489,0,3,1,1,1,0,4.1300001,3.9890938,3.75,2.75,1,0,1,0,.1500001,-.13000011
0,0,.22,0,.28,.95999998,.25,2,1,1,0,0,0,1,6.96,6.6500001,7.1900001,4,226226,1882.926265060241,2017,4.029999986290932,1,2,3,0,0,1,4.25,3.9890938,3.75,2.75,1,1,1,0,-.30999994,.23000002
0,0,.72,1,.62,.76999998,.5,2,2,0,0,0,0,1,7.77,6.9499998,7.4499998,4,226559,908.2751219512195,2017,4.159999996423721,1,1,1,0,0,0,4.8800001,3.9890938,3.75,2.75,1,1,1,0,-.82000017,-.32000017
1,0,-.17,1,.58999997,.69999999,.5,2,2,0,0,0,0,1,6.46,6.9000001,6.3800001,4,227406,1151.244691358025,2017,4.169999986886978,1,2,2,0,0,1,4,3.9890938,3.75,2.75,1,1,1,0,.44000006,-.079999924
0,1,.23,1,.70999998,.63,.5,2,2,0,0,0,0,1,7.6100001,7.73,6.75,4,226355,715.4937614678901,2017,4.019999995827675,1,1,1,0,1,1,4.25,3.9890938,3.75,2.75,1,1,1,0,.11999989,-.86000013
1,0,.31,0,.33000001,.73000002,.5,1,1,1,0,0,0,1,7.9200001,7.8800001,7.8699999,3,227389,2095.52404494382,2017,3.939999997615814,0,1,1,0,1,1,4.25,3.9890938,3.75,2.75,1,1,0,0,-.039999962,-.050000191
0,1,.6,1,.58999997,.80000001,.25,2,2,1,0,0,0,1,8.1700001,8.1599998,8.1700001,2,226540,976.768,2017,4.029999986290932,0,1,1,1,1,1,4.6300001,3.9890938,3.75,2.75,1,0,1,0,-.010000229,0
0,1,1.33,0,.56,.94999999,.5,2,2,0,0,0,0,1,8,7.6999998,7.9499998,4,226733,1882.926265060241,2017,3.919999994337559,1,1,1,0,1,1,5.25,3.9890938,3.75,2.75,1,1,1,0,-.30000019,-.050000191
0,0,.54,1,.51999998,.85000002,.25,2,2,1,0,0,0,1,5.9699998,6.6999998,7.1399999,4,226330,1230.573858267717,2017,3.959999993443489,1,2,1,0,1,1,4.5,3.9890938,3.75,2.75,1,1,1,0,.73000002,1.1700001
1,0,.09,0,.40000001,.94,.25,2,1,0,0,0,0,1,7.5,7.3699999,7.5500002,4,226999,1151.244691358025,2017,3.909999996423721,1,3,1,0,1,1,4,3.9890938,3.75,2.75,1,1,1,0,-.13000011,.050000191
1,0,0,1,.75,.38,.25,2,2,1,0,0,0,1,8.2600002,7.98,8.1499996,4,226467,908.2751219512195,2017,3.879999995231628,1,2,1,0,1,1,3.8800001,3.9890938,3.75,2.75,1,1,1,0,-.28000021,-.11000061
0,0,1.31,0,.62,.95999998,.5,2,2,1,0,0,0,1,6.6799998,6.1700001,6.1300001,4,226237,1619.099130434783,2017,4.189999997615814,1,1,1,0,1,0,5.5,3.9890938,3.75,2.75,1,1,1,0,-.50999975,-.54999971
0,0,.42,0,.70999998,.75,.5,2,2,0,0,0,0,1,7.5599999,7.3099999,7.4200001,4,226450,1619.099130434783,2017,4.209999993443489,1,2,1,0,1,1,4.6300001,3.9890938,3.75,2.75,1,1,1,0,-.25,-.13999987
0,1,.45,0,.80000001,.85000002,.5,2,1,0,0,0,0,1,8.04,8.0699997,8.1099997,1,226949,715.4937614678901,2017,4.299999997019768,1,2,1,1,1,0,4.75,3.9890938,3.75,2.75,0,1,1,0,.029999733,.069999695
0,0,.23,1,.46000001,.83999997,.5,2,2,1,0,0,0,1,6.5599999,6.77,6.5500002,4,226750,1619.099130434783,2017,4.019999995827675,1,1,1,0,0,0,4.25,3.9890938,3.75,2.75,1,1,1,0,.21000004,-.009999752
0,1,-.17,0,.36000001,.89999998,.25,2,1,0,0,0,0,1,7.2800002,7.4200001,7.54,4,226720,1151.244691358025,2017,4.299999997019768,1,2,2,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,.13999987,.25999975
1,0,.78,1,.52999997,.69,.25,2,2,0,0,0,0,1,6.1700001,7.8499999,8.0600004,4,227337,1619.099130434783,2017,4.099999994039536,1,2,1,0,0,0,4.8800001,3.9890938,3.75,2.75,1,1,1,0,1.6799998,1.8900003
0,0,.2,0,.27000001,.94999999,.25,2,2,0,0,0,0,1,6.6399999,6.8899999,6.9099998,4,226283,1619.099130434783,2017,3.929999999701977,1,2,1,0,0,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,.25,.26999998
0,0,.28,0,.36000001,.94,.25,2,2,0,0,0,0,1,7.54,8.1099997,8.1899996,4,227417,1619.099130434783,2017,4.099999994039536,1,2,2,0,0,1,4.3800001,3.9890938,3.75,2.75,1,1,1,0,.56999969,.64999962
0,1,.25,1,.75999999,.44,.5,2,2,1,0,0,0,1,7.96,8.2299995,8.25,4,226475,715.4937614678901,2017,3.879999995231628,1,1,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,.2699995,.28999996
0,0,-.9,0,.36000001,1,.25,2,2,1,0,0,0,1,6.5799999,6.9400001,7.3299999,3,227171,1151.244691358025,2017,3.899999998509884,0,1,1,0,0,0,3,3.9890938,3.75,2.75,1,1,0,0,.36000013,.75
0,1,.22,0,.31999999,.68000001,.5,2,2,0,0,0,0,1,7.6900001,7.7199998,8.2200003,3,226414,1882.926265060241,2017,4.029999986290932,0,1,1,0,1,1,4.25,3.9890938,3.75,2.75,1,1,0,0,.029999733,.53000021
0,0,-.17,0,.30000001,.94999999,.25,2,1,1,0,0,0,1,6.8200002,6.5999999,6.7800002,4,227297,2095.52404494382,2017,4.049999997019768,1,1,1,0,0,0,3.8800001,3.9890938,3.75,2.75,1,1,1,0,-.22000027,-.039999962
0,1,-.03,0,.56999999,.94999999,.5,2,2,1,0,0,0,1,7.5599999,7.1500001,7.1399999,4,227244,715.4937614678901,2017,4.029999986290932,1,1,1,0,1,1,4,3.9890938,3.75,2.75,1,1,1,0,-.40999985,-.42000008
0,1,0,0,.44,.66000003,.25,2,2,0,0,0,0,1,7.1700001,7.1100001,7.4899998,4,227092,1230.573858267717,2017,3.879999995231628,1,2,1,0,1,1,3.8800001,3.9890938,3.75,2.75,1,1,1,0,-.059999943,.31999969
1,0,.24,0,.49000001,.80000001,.5,2,2,1,0,0,0,1,8.0900002,8.0200005,8.1300001,4,227339,715.4937614678901,2017,3.889999993145466,1,2,1,0,1,1,4.1300001,3.9890938,3.75,2.75,1,1,1,0,-.069999695,.039999962
1,0,.59,0,.31999999,.94999999,.5,2,2,0,0,0,0,1,7.3099999,7.1599998,7.1900001,4,226456,1619.099130434783,2017,4.159999996423721,1,1,1,0,0,1,4.75,3.9890938,3.75,2.75,1,1,1,0,-.1500001,-.11999989
0,0,.68,0,.34,.91000003,.25,2,1,0,0,0,0,1,7.9899998,7.9400001,8.1099997,4,226402,1882.926265060241,2017,3.949999995529652,1,2,1,0,1,1,4.6300001,3.9890938,3.75,2.75,1,1,1,0,-.049999714,.11999989
1,0,-.4,0,.46000001,1,.5,2,2,1,0,0,0,1,7.2600002,7.2199998,6.3200002,4,227040,1151.244691358025,2017,4.029999986290932,1,1,1,0,0,1,3.6299999,3.9890938,3.75,2.75,1,1,1,0,-.040000439,-.94000006
0,1,.42,1,.54000002,.66000003,.5,2,2,0,0,0,0,1,7.4200001,7.1700001,7.25,4,227310,1619.099130434783,2017,4.209999993443489,1,1,1,0,1,0,4.6300001,3.9890938,3.75,2.75,1,1,1,0,-.25,-.17000008
1,0,.36,1,.44999999,.76999998,.25,2,2,0,0,0,0,1,6.77,7.21,7.29,4,227126,3008.090967741936,2017,4.139999985694885,1,2,1,0,0,1,4.5,3.9890938,3.75,2.75,1,1,1,0,.44000006,.51999998
0,1,.11,0,.34999999,.88999999,.5,2,1,0,0,0,0,1,7.4400001,7.6399999,7.7199998,4,226736,1882.926265060241,2017,4.139999985694885,1,3,3,0,1,1,4.25,3.9890938,3.75,2.75,1,1,1,0,.19999981,.27999973
0,0,.11,1,.68000001,.33000001,.25,2,2,0,0,0,0,1,7.7600002,6.96,7.02,3,226575,715.4937614678901,2017,4.019999995827675,0,2,1,0,1,0,4.1300001,3.9890938,3.75,2.75,1,1,0,0,-.80000019,-.74000025
0,1,-.55,0,.23,1.01,.25,2,1,1,0,0,0,1,7.4200001,7.46,7.6300001,4,226418,2095.52404494382,2017,4.299999997019768,1,1,2,0,0,1,3.75,3.9890938,3.75,2.75,1,1,1,0,.039999962,.21000004
0,1,.23,1,.38,.73000002,.25,2,2,0,0,0,0,1,8.0600004,7.9699998,8.0900002,2,226462,1619.099130434783,2017,3.899999998509884,0,1,1,1,0,1,4.1300001,3.9890938,3.75,2.75,1,0,1,0,-.090000629,.029999733
